,id,title,tags,poster_path,genres,vote_average
367,11076,Fly Away Home,"['action', 'adventure', 'drama', 'family'] ['jeff daniels', 'anna paquin', 'dana delany'] ['carroll ballard'] lossofmother canada inventor daughter rescue aviation tragedy goose earring shampoo hangglider ecology",/azFDIXe7TgEgte7gHL8PkvXW0GC.jpg,"['Action', 'Adventure', 'Drama', 'Family']",6.6
368,10861,Maximum Risk,"['action', 'adventure', 'thriller'] ['jean-claude van damme', 'natasha henstridge', 'jean-hugues anglade'] ['ringo lam'] mistakeinperson dyinganddeath twinbrother russianmafia",/sFqiNcytKYQgyBL8yyLHpd80roV.jpg,"['Action', 'Adventure', 'Thriller']",5.3
369,1770,Michael Collins,"['drama', 'thriller'] ['liam neeson', 'aidan quinn', 'stephen rea'] ['neil jordan'] civilwar fight presidentialelection freedomfighter chinesecivilwar ireland",/hwmoOMcrtnhMYPNjZKapoF7q4cL.jpg,"['Drama', 'Thriller']",6.8
370,9333,Last Man Standing,"['action', 'crime', 'drama', 'thriller'] ['bruce willis', 'bruce dern', 'william sanderson'] ['walter hill'] prohibition texas gangwar whiskey mafia ontherun tommygun hiredgun",/fkURS96D2ceuocZIBuyiIBGHilF.jpg,"['Action', 'Crime', 'Drama', 'Thriller']",6.2
371,9625,The Glimmer Man,"['action', 'adventure', 'crime', 'drama', 'thriller'] ['steven seagal', 'keenen ivory wayans', 'bob gunton'] ['john gray'] secretagent past cop seriesofmurders homicidedetective",/2I1BMhKrjK9wcxvJ2SllttPIsIh.jpg,"['Action', 'Adventure', 'Crime', 'Drama', 'Thriller']",4.7
372,10680,D3: The Mighty Ducks,"['action', 'comedy', 'drama', 'family'] ['emilio estevez', 'jeffrey nordling', 'david selby'] ['robert lieberman'] college sport scholarship hockeyplayer hockeycoach teenageboy",/umoEeNQqhvUg7jnpdGZnvNHCRFS.jpg,"['Action', 'Comedy', 'Drama', 'Family']",5.3
373,14136,The Love Bug,"['comedy', 'family', 'fantasy'] ['dean jones', 'michele lee', 'buddy hackett'] ['robert stevenson'] carrace suicideattempt sport goldengatebridge racecardriver bug car cultfilm cartrouble automobileracing volkswagenbeetle dualrole ghosttown animatecar smartcar entrepreneur tollbooth thelovebug",/nZ1ZGuFP0okrwuGhvl7A2q3YSul.jpg,"['Comedy', 'Family', 'Fantasy']",6.0
374,19186,The Parent Trap,"['comedy', 'family'] ['hayley mills', ""maureen o'hara"", 'brian keith'] ['david swift'] deception twins",/hKjqjqIM8ZTHbpZOTWnsr19bgLt.jpg,"['Comedy', 'Family']",6.8
375,6878,Homeward Bound: The Incredible Journey,"['adventure', 'comedy', 'drama', 'family'] ['michael j. fox', 'sally field', 'don ameche'] ['duwayne dunham'] basedonnovel cat friendship remake dog journey",/yBFfd6AqraqKnP4HPPxTk5oUnjI.jpg,"['Adventure', 'Comedy', 'Drama', 'Family']",6.6
376,173,"20,000 Leagues Under the Sea","['adventure', 'drama', 'science fiction'] ['kirk douglas', 'james mason', 'paul lukas'] ['richard fleischer'] diving ocean submarine julesverne captain atlantis deepsea warship divingsuit harpoon ship war scubadiving underwater scuba captainnemo giantsquid",/pdi0lk5a0Yaq2HAk5v7SAj8oxT7.jpg,"['Adventure', 'Drama', 'Science Fiction']",6.9
377,864,Cool Runnings,"['comedy'] ['leon robinson', 'doug e. doug', 'rawle d. lewis'] ['jon turteltaub'] winter trainer olympicgames jamaica trainingcamp reggae bobsleighing sport",/neDmp7VSnopcjUcN8rgz9jusJyC.jpg,['Comedy'],6.8
378,24795,Angels in the Outfield,"['fantasy', 'drama', 'comedy', 'family'] ['danny glover', 'brenda fricker', 'joseph gordon-levitt'] ['william dear'] baseball",/zdbzzEoWMYztvfGjm4kyKntwhEq.jpg,"['Fantasy', 'Drama', 'Comedy', 'Family']",5.7
379,11224,Cinderella,"['family', 'fantasy', 'animation', 'romance'] ['ilene woods', 'eleanor audley', 'lucille bliss'] ['clyde geronimi', 'wilfred jackson', 'hamilton luske'] basedonnovel cinderella lossofparents mouse ball fairy prince musical midnight princess love orphan family evilstepmother fairygodmother glassslipper",/cdf4J7tDhSPAghWWgx9EnwQWBfF.jpg,"['Family', 'Fantasy', 'Animation', 'Romance']",6.8
380,15947,The Three Caballeros,"['animation', 'family', 'music'] ['sterling holloway', 'clarence nash', 'joaquin garay'] ['william roberts', 'clyde geronimi', 'jack kinney', 'harold young', 'norman ferguson'] partliveaction southamerica pinata liveactionandanimation",/1clx3Q0mQrK99KspAEs0EY8NCtD.jpg,"['Animation', 'Family', 'Music']",6.2
381,9078,The Sword in the Stone,"['animation', 'family'] ['sebastian cabot', 'karl swenson', 'junius matthews'] ['wolfgang reitherman'] königarthur merlin knight kingarthur",/wZyRYmYrAWNiFhXohp4Ly8svpJH.jpg,"['Animation', 'Family']",6.9
382,8367,Robin Hood: Prince of Thieves,"['adventure'] ['kevin costner', 'morgan freeman', 'christian slater'] ['kevin reynolds'] england crusade mercifulness robinhood folkhero",/SC1uy1zkxDFuEiZDIk5sq4eBbQ.jpg,['Adventure'],6.6
383,433,Mary Poppins,"['comedy', 'family', 'fantasy'] ['julie andrews', 'dick van dyke', 'david tomlinson'] ['robert stevenson'] londonengland dancing parentchildrelationship bank brothersisterrelationship famousscore confidence nanny laughing magic chimneysweeper musical liveactionandanimation",/oPXf92g2gjlPqduj6vRH9yvh0Yb.jpg,"['Comedy', 'Family', 'Fantasy']",7.4
384,11360,Dumbo,"['animation', 'family'] ['sterling holloway', 'herman bing', 'john mcleish'] ['samuel armstrong', 'ben sharpsteen', 'william roberts', 'wilfred jackson', 'jack kinney', 'norman ferguson'] circus mother dream mouse elephant nightmare suffering clown ear musical crow affection storch animation bigears",/r5IqhwZ61OuKlsyDwvXWyWQZK30.jpg,"['Animation', 'Family']",6.8
385,11114,Pete's Dragon,"['fantasy', 'animation', 'comedy', 'family'] ['sean marshall', 'helen reddy', 'mickey rooney'] ['don chaffey'] farm friendship partliveaction escape dragon partanimation",/cgkzUzFVFdTnHpAuazP5JCeJpzg.jpg,"['Fantasy', 'Animation', 'Comedy', 'Family']",6.4
386,12335,Bedknobs and Broomsticks,"['adventure', 'fantasy', 'animation', 'comedy', 'family', 'music'] ['angela lansbury', 'david tomlinson', 'roddy mcdowall'] ['robert stevenson'] flying witch worldwarii broom",/1mWFExXAlUSgfBKGkK3mjH1iXk4.jpg,"['Adventure', 'Fantasy', 'Animation', 'Comedy', 'Family', 'Music']",6.8
387,12092,Alice in Wonderland,"['animation', 'adventure', 'family', 'fantasy'] ['kathryn beaumont', 'verna felton', 'ed wynn'] ['hamilton luske', 'wilfred jackson', 'clyde geronimi'] cat dream queen heart animation nothing teaparty",/9gJa2B6M8jt85aDkb0MF98MLZ9T.jpg,"['Animation', 'Adventure', 'Family', 'Fantasy']",7.0
388,10948,The Fox and the Hound,"['adventure', 'animation', 'drama', 'family'] ['mickey rooney', 'kurt russell', 'pearl bailey'] ['ted berman', 'art stevens', 'richard rich'] basedonnovel fox friendship dog animal hunting unlikelyfriendship",/hDXg3U4eCxuqvrb7BEDXj2tAsdK.jpg,"['Adventure', 'Animation', 'Drama', 'Family']",7.0
389,11229,Freeway,"['comedy', 'drama', 'thriller'] ['kiefer sutherland', 'reese witherspoon', 'wolfgang bodison'] ['matthew bright'] prison attempttoescape stepfather independentfilm hitchhiker",/4MWOlH15xAAfAImKc44lD8b3dIf.jpg,"['Comedy', 'Drama', 'Thriller']",6.5
390,15121,The Sound of Music,"['drama', 'family', 'music', 'romance'] ['julie andrews', 'christopher plummer', 'eleanor parker'] ['robert wise'] resistance austria worldwarii musical musiccompetition salzburg basedonplayormusical classic alps governess convent musiccontest novice puppetshow nuninlove nazioccupation 1930s",/459fPVvI4lkEV0piSfcq0irKHi8.jpg,"['Drama', 'Family', 'Music', 'Romance']",7.4
391,562,Die Hard,"['action', 'thriller'] ['bruce willis', 'alan rickman', 'alexander godunov'] ['john mctiernan'] helicopter journalist basedonnovel terrorist skyscraper christmasparty s.w.a.t. hostage kidnapping vault fistfight murder heist shootout losangeles onemanarmy explosion violence fbiagent walkietalkie christmaseve elevatorshaft onenight actionhero",/r7CDkRjZIAP79skLaTTvRk8eUp3.jpg,"['Action', 'Thriller']",7.5
392,10163,The Lawnmower Man,"['horror', 'thriller', 'science fiction'] ['jeff fahey', 'pierce brosnan', 'jenny wright'] ['brett leonard'] dream chimp manipulation botanist virtualreality lemonade intelligent",/3tWLM3zMyh3KZOactn8mfjHml05.jpg,"['Horror', 'Thriller', 'Science Fiction']",5.4
393,11159,Secrets & Lies,"['drama'] ['timothy spall', 'brenda blethyn', 'marianne jean-baptiste'] ['mike leigh'] londonengland secret sociallydeprivedfamily reunion motherdaughterrelationship illegitimateson",/8yRTeiJX4ckalsXO8DrTGSKoZym.jpg,['Drama'],7.1
394,9591,That Thing You Do!,"['comedy', 'drama'] ['tom everett scott', 'johnathon schaech', 'tom hanks'] ['tom hanks'] popstar musical recordlabel music musicband",/luSHsQYyX0aukrHPL5joYOxcsO9.jpg,"['Comedy', 'Drama']",6.8
395,11412,The Long Kiss Goodnight,"['crime', 'action', 'mystery', 'thriller'] ['geena davis', 'samuel l. jackson', 'yvonne zima'] ['renny harlin'] assassination amnesia hostage chase darkcomedy teacher escape singlemother timebomb candlelightvigil rogueagent streetshootout exciaagent christmasparade",/4MENR8x6mYqnZvp2hGjSaPJz64J.jpg,"['Crime', 'Action', 'Mystery', 'Thriller']",6.4
396,10586,The Ghost and the Darkness,"['adventure'] ['michael douglas', 'val kilmer', 'tom wilkinson'] ['stephen hopkins'] africa lion bridge basedontruestory kenya animalattack lionattack colonialism swahili",/yxSwciZCU5dUUNVtSgDoEMrxGyy.jpg,['Adventure'],6.4
397,9716,Everyone Says I Love You,"['music', 'comedy', 'romance'] ['drew barrymore', 'diva gray', 'natasha lyonne'] ['woody allen'] paris venice adultery robbery lovesickness dancer airport brokenengagement infidelity montmartre winter marriageproposal newlove restaurant gondola halloween racehorse lover musical grandfather thanksgiving senility tourist jogging atheist dysfunctionalfamily independentfilm familyrelationships mistakenidentity wealth redemption unfaithfulness hospital lingerieslip escapedconvict singing maid newyorkcity divorce urbansetting christmaseve cultfilm waiter wake jewelrystore unwantedkiss funeralhome centralpark ghost oppositesattract engagementring jumpingrope autumn trickortreating flashback parkavenue parolee x-ray jeweler fiancée",/eCw5qDE5Jw1B9Cuzs8DJD4uwaZV.jpg,"['Music', 'Comedy', 'Romance']",6.5
398,454,Romeo + Juliet,"['drama', 'romance'] ['leonardo dicaprio', 'claire danes', 'john leguizamo'] ['baz luhrmann'] shakespeare forbiddenlove gunviolence starcrossedlovers shakespeareinmoderndress teenageromance masquerade shakespeare'sromeoandjuliet gangstergrip",/6VsRWzhx9i3FNcggVrNwYLMUdxa.jpg,"['Drama', 'Romance']",6.7
399,10218,Swingers,"['comedy', 'romance'] ['jon favreau', 'vince vaughn', 'ron livingston'] ['doug liman'] independentfilm stuffedanimal hollywood drink swinger producer followingsomeone namecalling aspiringactor actor",/h1nLEgXCNK6sQgup22SYgNTrwJm.jpg,"['Comedy', 'Romance']",6.8
400,819,Sleepers,"['crime', 'drama', 'thriller'] ['robert de niro', 'brad pitt', 'kevin bacon'] ['barry levinson'] childabuse sadistic sexualabuse pastor repayment juvenileprison courtcase pub court juveniledelinquent child",/cDqEv4Fw4JZh2zCfecqw3z09L8z.jpg,"['Crime', 'Drama', 'Thriller']",7.3
401,11238,Aladdin and the King of Thieves,"['adventure', 'animation', 'family'] ['scott weinger', 'linda larkin', 'robin williams'] ['tad stones'] musical orient genie",/f6cwFA76j6aaRu1KOQ8bBYfSlLx.jpg,"['Adventure', 'Animation', 'Family']",6.1
402,252,Willy Wonka & the Chocolate Factory,"['family', 'fantasy'] ['gene wilder', 'jack albertson', 'peter ostrum'] ['mel stuart'] chocolate factoryworker basedonnovel candy tvaddictedperson overweightchild grandfathergrandsonrelationship factory musical single teacher",/b94qXd1FcIwgzv0NYMUe2bjrzJR.jpg,"['Family', 'Fantasy']",7.4
403,16372,The Innocents,"['horror'] ['deborah kerr', 'peter wyngarde', 'megs jenkins'] ['jack clayton'] england hauntedhouse supernatural ghoststory governess",/qdSlJ3lZITHDva5EI4lQHidZbf5.jpg,['Horror'],7.5
404,11561,Sleeper,"['comedy', 'romance', 'science fiction'] ['woody allen', 'diane keaton', 'john beck'] ['woody allen'] sex revolution future dystopia government control satire independentfilm robot tyranny cyrogenics anarchiccomedy",/fna6VsLR1EX3cF29Pk2FYZkfsBv.jpg,"['Comedy', 'Romance', 'Science Fiction']",7.0
405,11302,Bananas,"['comedy'] ['woody allen', 'louise lasser', 'carlos montalbán'] ['woody allen'] revolution politicalactivism loser",/8iZSARCskFPc3u5CDgE81wDmEj3.jpg,['Comedy'],6.7
406,623,A Fish Called Wanda,"['comedy', 'crime'] ['john cleese', 'jamie lee curtis', 'kevin kline'] ['charles crichton'] robbery infidelity cheating heartattack heist lawyer silencer courtroom americanabroad cultfilm animalabuse barrister stuttering weir yelling killingadog cuticalscissors runoverbyasteamroller gag excuse barrel zoophilia screwball stolenjewelry",/9gZZyQ8XStpUJBFU1ceU4xx1crv.jpg,"['Comedy', 'Crime']",7.1
407,583,Life of Brian,"['comedy'] ['graham chapman', 'john cleese', 'terry gilliam'] ['terry jones'] christianity malenudity jewry resistance gladiator romanempire balcony miracle graffiti jesuschrist doomedman homily latin threekings crucifixion bethlehem dyinganddeath stoning sermononthemount montypython anarchiccomedy",/cKpJnXJ6DzAGafAjUWB5PjT904O.jpg,['Comedy'],7.7
408,475,Bonnie and Clyde,"['crime', 'drama'] ['warren beatty', 'faye dunaway', 'michael j. pollard'] ['arthur penn'] ambush sheriff waitress prohibition texas bankrobber oklahoma impotence missouri texasranger gravedigger",/3tX1FJiXnk515NtRuF18PFC4CVy.jpg,"['Crime', 'Drama']",7.6
409,521,Dial M for Murder,"['crime', 'mystery', 'thriller'] ['ray milland', 'grace kelly', 'robert cummings'] ['alfred hitchcock'] londonengland adultery jealousy secret tennis blackmail evidence letter marriage love murder suspense classic writer crime theft visit cultfilm husband player 3d",/xrpK1PyckNWmRxU4kZURfaCyboS.jpg,"['Crime', 'Mystery', 'Thriller']",7.9
410,88,Dirty Dancing,"['drama', 'music', 'romance'] ['jennifer grey', 'patrick swayze', 'jerry orbach'] ['emile ardolino'] dancing sex hotel robbery sistersisterrelationship dancingmaster mambo danceperformance daughter summercamp secretlove teenagecrush doctor classdifferences youth familyholiday sensuality unwantedpregnancy summerromance abortion catskillresort",/zMHIZHxKv6kdE3JFQqZFqj7OswK.jpg,"['Drama', 'Music', 'Romance']",7.1
411,500,Reservoir Dogs,"['crime', 'thriller'] ['harvey keitel', 'tim roth', 'michael madsen'] ['quentin tarantino'] traitor jewelry psychopath thief heist betrayal mystery escape gang plangonewrong warehouse ensemblecast allmalecast toldinflashback heistgonewrong foreshadowing rendezvous iconic setinoneroom uneasyalliance ragtaggroup",/tB2ITHg556e7aTV6cqQqVAXkdxN.jpg,"['Crime', 'Thriller']",8.1
412,792,Platoon,"['drama', 'war', 'action'] ['tom berenger', 'charlie sheen', 'willem dafoe'] ['oliver stone'] famousscore hero mine vietnamwar village gore jungle fword soldier battle combat 1960s",/sYPOQI57JVNmjiLI3KeZ5KA8O9i.jpg,"['Drama', 'War', 'Action']",7.5
413,8491,Weekend at Bernie's,"['comedy'] ['andrew mccarthy', 'jonathan silverman', 'catherine mary stewart'] ['ted kotcheff'] beach missionofmurder boss badboss house femalecorpse",/h3hjMREZEUPtDkZBiYDzLq0THk0.jpg,['Comedy'],6.4
414,402,Basic Instinct,"['thriller', 'mystery'] ['michael douglas', 'sharon stone', 'george dzundza'] ['paul verhoeven'] dancing malenudity femalenudity sexualobsession sanfrancisco sadistic detective jealousy gun eroticism menace nudity suspicionofmurder ex-lover plannedmurder cigarette bisexuality orgasm bedroom bed underwear dyinganddeath auto dangerous lover striptease sadism police psychopath femmefatale sociopath bdsm eroticthriller",/p1DHOfLFZmM567ePKfFNMV4mY92.jpg,"['Thriller', 'Mystery']",6.5
415,10537,The Doors,"['drama', 'music'] ['val kilmer', 'meg ryan', 'kyle maclachlan'] ['oliver stone'] hippie poetry sex rockandroll nudity hallucination wilderness airplane musical addicted joint organ lsd biography alcoholism thedoors carcrash singer drug musicband flashback bloodritual",/9CkFrWAkg23YynYd2uJLyWznMZZ.jpg,"['Drama', 'Music']",6.7
416,11386,The Crying Game,"['romance', 'crime', 'drama', 'thriller'] ['stephen rea', 'jaye davidson', 'miranda richardson'] ['neil jordan'] transvestism gay hostage loveofone'slife northernireland homosexuality gayinterest teenagecrush soldier politicalunrest",/9Qqk3svM0I9QuabOPDNrJZdv3XJ.jpg,"['Romance', 'Crime', 'Drama', 'Thriller']",6.9
417,9504,Glengarry Glen Ross,"['crime', 'drama', 'mystery'] ['al pacino', 'jack lemmon', 'alec baldwin'] ['james foley'] robbery office shop estateagent company contest cowardliness cultfilm realestate pressure neo-noir",/4YgCTLcHEIeGyzrKpwz93rORb8l.jpg,"['Crime', 'Drama', 'Mystery']",7.5
418,15764,Sophie's Choice,"['drama', 'romance'] ['meryl streep', 'kevin kline', 'peter macnicol'] ['alan j. pakula'] newyork concentrationcamp holocaust writer",/7kBisRhUVzL09qSdNFeg33XbL1N.jpg,"['Drama', 'Romance']",7.4
419,601,E.T. the Extra-Terrestrial,"['science fiction', 'adventure', 'family', 'fantasy'] ['henry thomas', 'drew barrymore', 'robert macnaughton'] ['steven spielberg'] farewell homesickness nasa extraterrestrialtechnology operation spacemarine lossoffather hidingplace ridingabicycle flyingsaucer prosecution halloween flowerpot finger single",/8htLKK03TJjKZOXJgihZCu8v0P.jpg,"['Science Fiction', 'Adventure', 'Family', 'Fantasy']",7.3
420,2119,Days of Thunder,"['adventure'] ['tom cruise', 'robert duvall', 'nicole kidman'] ['tony scott'] stock-car-race daytona carcrash",/jNw4mKvTW3lSDOv9Ruiph6EQqXj.jpg,['Adventure'],5.9
421,744,Top Gun,"['action', 'romance', 'war'] ['tom cruise', 'kelly mcgillis', 'val kilmer'] ['tony scott'] lovesickness lossoflover fighterpilot self-discovery pilot ejectionseat dyinganddeath officer trainingcamp airforce airplane dangerous battleassignment u.s.navy hostility secretlove cowardliness pilotschool",/orGXnBKfT41LxZhitLkXhqUfJJW.jpg,"['Action', 'Romance', 'War']",6.7
422,221,Rebel Without a Cause,"['drama'] ['james dean', 'natalie wood', 'sal mineo'] ['nicholas ray'] individual rebel streetgang carrace parentchildrelationship undergroundworld authority unsociability teenrebel",/bEAoNvtqvO0c2lItNkKlKUqhPuw.jpg,['Drama'],7.6
423,702,A Streetcar Named Desire,"['drama'] ['vivien leigh', 'marlon brando', 'kim hunter'] ['elia kazan'] southernusa rape sistersisterrelationship lossofsenseofreality brother-in-law violenthusband neworleans middleagedwoman brother-in-lawsister-in-lawrelationship lightbulb expectantfather offscreenrape",/xYaL9SJ7bQ9k1ZG6lVhemPsdzvP.jpg,['Drama'],7.6
424,1630,The People vs. Larry Flynt,"['drama'] ['woody harrelson', 'courtney love', 'edward norton'] ['miloš forman'] poison pornography freelove aids eroticism groupsex wheelchair lastjudgment courtcase sentence airplane baptism vulgar millionaire drugsandaddiction disabled",/9F1eO4vH7yseGQEovIkXOm3Hrtq.jpg,['Drama'],6.8
425,11816,On Golden Pond,"['drama'] ['katharine hepburn', 'henry fonda', 'jane fonda'] ['mark rydell'] son daughter motherdaughterrelationship familyholiday familyconflict",/6eurFv9VjqJ35PyIc2H35C0Fyca.jpg,['Drama'],7.3
426,11843,The Return of the Pink Panther,"['mystery', 'comedy', 'crime'] ['peter sellers', 'christopher plummer', 'herbert lom'] ['blake edwards'] robbery diamant côted'azur inspector panther",/k3vzs4eMcqBpIabqDKNhirpsRjP.jpg,"['Mystery', 'Comedy', 'Crime']",6.7
427,10379,Drop Dead Fred,"['comedy', 'fantasy', 'family'] ['phoebe cates', 'rik mayall', 'marsha mason'] ['ate de jong'] childhoodmemory imaginaryfriend",/skRvltgHJXnFRMfZNOiID6o4UQn.jpg,"['Comedy', 'Fantasy', 'Family']",5.9
428,2756,The Abyss,"['adventure', 'action', 'thriller', 'science fiction'] ['ed harris', 'mary elizabeth mastrantonio', 'michael biehn'] ['james cameron'] ocean sea divingsuit flyingsaucer nuclearmissile alienlife-form insanity scubadiving underwater scuba deepsea trappedunderwater  thalassophobia",/kRP5dGXDhKt7bDpXX4YBa4dRwlL.jpg,"['Adventure', 'Action', 'Thriller', 'Science Fiction']",7.1
429,790,The Fog,"['horror'] ['adrienne barbeau', 'jamie lee curtis', 'janet leigh'] ['john carpenter'] prophecy sea beach gold smalltown beheading sword narration fog leprosy ship lighthouse church",/u9wAIHya0BHJvGJh3mBPr010U7C.jpg,['Horror'],6.4
430,1103,Escape from New York,"['science fiction', 'action'] ['kurt russell', 'lee van cleef', 'ernest borgnine'] ['john carpenter'] taxi streetgang usapresident warveteran hostage kidnapping liberationofprisoners antihero gangsterboss dystopia policeoperation attempttoescape cyberpunk reluctanthero",/z1KTbKJh7vSTTXllxxE4DWG63rT.jpg,"['Science Fiction', 'Action']",6.9
431,11298,The Howling,"['drama', 'horror'] ['patrick macnee', 'dennis dugan', 'christopher stone'] ['joe dante'] insaneasylum werewolf newswoman",/zXiQCqtw5lZwrLDqRPbAJhT80Ri.jpg,"['Drama', 'Horror']",6.4
432,4480,Jean de Florette,"['drama'] ['yves montand', 'gérard depardieu', 'daniel auteuil'] ['claude berri'] provence avarice battleforpower source neighbor",/8jJgzwahSu2H7kaGhBu7LPYxsj1.jpg,['Drama'],7.6
433,4481,Manon of the Spring,"['drama'] ['yves montand', 'emmanuelle béart', 'daniel auteuil'] ['claude berri'] provence lossoffather source revenge",/yHi16Bp5fTvaYahaW4eqeV9IJtJ.jpg,['Drama'],7.8
434,10765,Private Benjamin,"['comedy'] ['goldie hawn', 'eileen brennan', 'armand assante'] ['howard zieff'] paris roleofwomen",/prlM1orr542htKHpWEqCOngYLn6.jpg,['Comedy'],6.0
435,762,Monty Python and the Holy Grail,"['adventure', 'comedy', 'fantasy'] ['graham chapman', 'john cleese', 'terry gilliam'] ['terry gilliam', 'terry jones'] holygrail monk scotlandyard swordplay camelot roundtable chapter aggressionbyanimal knight kingarthur weddingreception midnightmovie montypython knightsoftheroundtable anarchiccomedy",/jRx1nDUA4sb2NEKQaukXKBz6pCf.jpg,"['Adventure', 'Comedy', 'Fantasy']",7.8
436,531,The Wrong Trousers,"['animation', 'comedy', 'family'] ['peter sallis'] ['nick park'] robbery inventor penguin telecontrol surrealism betrayal criminal dog jewelheist claymation wallace&gromit verylittledialogue",/xT2NxRbqnTXYqoVQvKSmkLEm4lE.jpg,"['Animation', 'Comedy', 'Family']",7.6
437,659,The Tin Drum,"['drama', 'history', 'war'] ['mario adorf', 'angela winkler', 'david bennent'] ['volker schlöndorff'] germany suicide circus adultery puberty toxication worldwarii lolita marriedcouple nazis family'sdailylife childhoodmemory fallfromstaircase suffocation gdansk kaschubia lonewolf independentfilm pregnancy familyfeud redarmy newgermancinema",/bHKwTyB7iAsXt0EpZN1iNA34bPs.jpg,"['Drama', 'History', 'War']",7.0
438,11216,Cinema Paradiso,"['drama', 'romance'] ['philippe noiret', 'jacques perrin', 'marco leonardi'] ['giuseppe tornatore'] sicily cinema filmdirector kiss comingofage mothersonrelationship hauntedbythepast censorship movietheatre flashback",/xKAweeF2ZPMNn6ce4GclSbr59Pv.jpg,"['Drama', 'Romance']",8.2
439,7452,"The Cook, the Thief, His Wife & Her Lover","['crime', 'drama'] ['richard bohringer', 'michael gambon', 'helen mirren'] ['peter greenaway'] cook cooking restaurant crimeboss",/aDgKRKZD4ntHriXoqKfXxtvvSB5.jpg,"['Crime', 'Drama']",7.3
440,892,Delicatessen,"['comedy', 'science fiction', 'fantasy'] ['dominique pinon', 'marie-laure dougnac', 'jean-claude dreyfus'] ['jean-pierre jeunet', 'marc caro'] suicideattempt underground plannedmurder clown butcher butcher'sshop post-apocalyptic vegetarian terrorcell dystopia",/nD4v80ggEmqXFZtaLDSHA2vxZoR.jpg,"['Comedy', 'Science Fiction', 'Fantasy']",7.4
441,1600,The Double Life of Veronique,"['drama', 'thriller'] ['irène jacob', 'halina gryglaszewska', 'philippe volter'] ['krzysztof kieślowski'] krakow heartdisease falseidentity french music puppet independentfilm poland doppelganger parallellives warsaw",/CuBNIdRCfFbTQTZtK0G99mxI42.jpg,"['Drama', 'Thriller']",7.3
442,975,Paths of Glory,"['drama', 'war'] ['kirk douglas', 'ralph meeker', 'adolphe menjou'] ['stanley kubrick'] germany france general patriotism worldwari song army cowardice soldier cultfilm",/f3DEXseCs3WBtvCv9pVPCtoluuG.jpg,"['Drama', 'War']",8.2
443,18129,The Grifters,"['crime', 'drama'] ['anjelica huston', 'john cusack', 'annette bening'] ['stephen frears'] conman trainride suspense conartist horsetrack grifter estafa neo-noir",/uyaZkvfe907W8zH6QonaFjPxJ63.jpg,"['Crime', 'Drama']",6.5
444,409,The English Patient,"['drama', 'romance', 'war'] ['ralph fiennes', 'juliette binoche', 'willem dafoe'] ['anthony minghella'] cairo egypt identity amnesia worldwarii burn landmine expedition cave sandstorm royalgeographicsociety cavepainting prisonersofwar map mineclearer hearing desertscientist intelligence traitor muralpainting airplane secretlove",/niqc0v3Lclh99Mmmxm49qZTIo2e.jpg,"['Drama', 'Romance', 'War']",7.0
445,38251,Mediterraneo,"['comedy', 'romance', 'war'] ['diego abatantuono', 'claudio bigagli', 'giuseppe cederna'] ['gabriele salvatores'] worldwarii island army greekisland italianarmy",/zn2nfy87gqCt4uZ7m3Azs16EFRX.jpg,"['Comedy', 'Romance', 'War']",7.4
446,10161,My Left Foot: The Story of Christy Brown,"['drama'] ['daniel day-lewis', 'brenda fricker', 'alison whelan'] ['jim sheridan'] bodilydisabledperson biography poet foot author irish workingclass disabled cerebralpalsy flashback courage",/2Tvw127Ei8VnJCwK7K7aSEUW3uX.jpg,['Drama'],7.5
447,1412,"Sex, Lies, and Videotape","['drama'] ['andie macdowell', 'peter gallagher', 'james spader'] ['steven soderbergh'] sexualobsession sex sexuality camcorder spanner orgasm videoband longing safesex interview voyeurism",/kOXATYKziiKmoMxgKA10JOO13JZ.jpg,['Drama'],6.7
448,2469,Tie Me Up! Tie Me Down!,"['comedy', 'crime', 'drama', 'romance'] ['victoria abril', 'antonio banderas', 'loles león'] ['pedro almodóvar'] prison ex-detainee pornactor inferioritycomplex",/t8oYWntv459ZWnQhEOc9oQKW6pA.jpg,"['Comedy', 'Crime', 'Drama', 'Romance']",7.0
449,510,One Flew Over the Cuckoo's Nest,"['drama'] ['jack nicholson', 'louise fletcher', 'danny devito'] ['miloš forman'] individual rebel self-destruction wheelchair lunaticasylum dyinganddeath rageandhate freedom insanity basicrightsandhumanrights psychiatrist",/2Sns5oMb356JNdBHgBETjIpRYy9.jpg,['Drama'],8.3
450,11455,Up in Smoke,"['comedy'] ['cheech marin', 'tommy chong', 'strother martin'] ['lou adler'] smoking ecstasy drugtraffic drugmule joint pipe friendshipbracelet marijuana drug hitchhike",/cBbgz13sfqRMgu2neJYKAJ0xmx5.jpg,['Comedy'],6.7
451,1891,The Empire Strikes Back,"['adventure', 'action', 'science fiction'] ['mark hamill', 'harrison ford', 'carrie fisher'] ['irvin kershner'] rebel android asteroid spacebattle snowstorm spacecolony spaceship lightsaber jedi goodvsevil rebellion theforce spaceopera stormtrooper wookie jedimaster jeditraining droid",/6u1fYtxG5eqjhtCPDx04pJphQRW.jpg,"['Adventure', 'Action', 'Science Fiction']",8.2
